paper_id,method_id,provisional_role,verification_state,evidence_location,search_id,status,notes
P-2010-0008,M-SPATIAL-001,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20822732,SEARCH-20260720-PUBMED-FAMILY-SIMULATION-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0081,M-SURVEILLANCE-063,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20826636,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0111,M-SURVEILLANCE-015,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20830194,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0044,M-SURVEILLANCE-084,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20832367,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0070,M-FORECASTING-014,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20838224,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0009,M-FORECASTING-040,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20843470,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01|SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0087,M-SURVEILLANCE-078,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20846246,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0064,M-FORECASTING-033,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20858771,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0116,M-SURVEILLANCE-084,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20865074,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0060,M-SURVEILLANCE-073,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20929394,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0088,M-SPATIAL-012,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20940155,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0121,M-EVIDENCE-028,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20946757,SEARCH-20260720-PUBMED-VENUE-EVIDENCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0075,M-SPATIAL-016,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20959296,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0020,M-SPATIAL-016,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20960045,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0096,M-SURVEILLANCE-073,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20973962,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0112,M-CAUSAL-005,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20976213,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0020,M-SURVEILLANCE-033,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:20976529,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0042,M-CAUSAL-005,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21029809,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0051,M-SURVEILLANCE-006,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21041629,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0053,M-SURVEILLANCE-064,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21044403,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0114,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21060816,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0047,M-SURVEILLANCE-068,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21062582,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0048,M-SURVEILLANCE-063,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21062590,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0047,M-CAUSAL-047,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21067976,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01|SEARCH-20260720-PUBMED-VENUE-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0099,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21068250,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0109,M-SURVEILLANCE-084,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21072230,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0127,M-SURVEILLANCE-068,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21090187,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0032,M-SPATIAL-019,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21093614,SEARCH-20260720-PUBMED-FAMILY-SPATIAL-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0024,M-SURVEILLANCE-073,diagnoses,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21093699,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0098,M-FORECASTING-026,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21106104,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0089,M-SURVEILLANCE-065,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21106514,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0028,M-SURVEILLANCE-075,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21109475,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0040,M-SURVEILLANCE-050,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21111391,SEARCH-20260720-PUBMED-FAMILY-SURVEILLANCE-02,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0039,M-FORECASTING-007,critiques,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21111552,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2010-0050,M-FORECASTING-028,applies,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21115835,SEARCH-20260720-PUBMED-VENUE-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
P-2011-0015,M-FORECASTING-035,originates,discovery,title and complete available abstract in canonical_method_assignments.csv for PMID:21120484,SEARCH-20260720-PUBMED-FAMILY-FORECASTING-01,not_authoritative_until_primary_source_verification,Provisional semantic assignment only; no normalized authoritative relationship is asserted.
