candidate_key,waves,wave_source_row_sha256s,screening_path,final_decision,final_proposed_record_type,final_reason_code,duplicate_disposition
PMID:20659985,wave_01,wave_01:3a5c55dcb8c760ba3614ee87428dba132ba7d74f4e3c6cc17d5a42ea46f9be79,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20669072,wave_02,wave_02:9f51e4499a7ac983110cb65884b8d751a190257a04a290a89352b488a13d32d8,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:20670448,wave_01,wave_01:5902722e44c84cfcb620615e69276fa322584b1de44253c5c167f5c33a76d9a6,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:20682885,wave_01,wave_01:71e8edeb88d9bce220f2c7ee9d51b9f7c98d3398a2d5e46473a8efd456eeb23f,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:20684815,wave_01,wave_01:906f343d72a91b507b93bb041cb6e8c90d690f15d26795b61d5208babac86d1f,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20694510,wave_01,wave_01:3afd4930f62215ac4e4c599b24e31b1e8cf9a206c15b27fc99a7a36e43fb3fb7,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20697796,wave_02,wave_02:a05ae45882129cd8ebbce2ad1b9eb0912889e9c4e1f2be861bba7e427ef9a840,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:20699455,wave_01,wave_01:3cd6609c81e76c18e18407cc7d86ce7551899fd77611e2eebb06241590720309,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20721982,wave_01,wave_01:4108d807a18c7e5fdcf1aeae582cfed47da1c5de67fb6abd62863ebd520f9c06,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:20724694,wave_02,wave_02:d8c981521a9fda3bd5292c91a4aef703ab5131d7d0bf595b7055d39ad9657424,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20726415,wave_01,wave_01:045b75bae8b8d8648473d938c8df915562bba5e684d125c1278db7e21370c08e,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:20728761,wave_02,wave_02:919cc6bdce5daccb84ee03f15c31e68fcd826378412e6ac0a2d4c199bf3e248f,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:20731000,wave_01,wave_01:c464177da72c74017aa532d232cd90cb9493791cab9c45c25fb58e95dc04b645,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20735928,wave_02,wave_02:a89984c21d982e6e4cbd72d8ac5457cf6eca3f25aff170f92b300eb10491c6e2,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20738872,wave_01,wave_01:042a422e6448ddd52da7142906f626509c58fbf3a6a1053c1ce3bd41ceede8fb,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:20796141,wave_01,wave_01:6c0f33103108ff246dc02b3187286af9be41a9ddf1e51e0e696122bae59b43f2,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_COMMENTARY_ONLY,
PMID:20799563,wave_01,wave_01:789d7b5ddacfb90ba7bf492e5b2be6dc56a78eda53acaf0efa43107b5c37778a,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20805752,wave_01,wave_01:c465acb2eb34120290d090eec5f321fb0bf732eec996f15cf216d6bc249537a8,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:20809736,wave_02,wave_02:a91bee519b4b887ad331a47890709217b40af91370cd982539ee3bfdfff30dff,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:20809968,wave_01,wave_01:181564be3504c901c1968dda476a1e3482871775f53b23ca0c8f21a30e53255f,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20819104,wave_01,wave_01:ed37fc9d1ca25fea123ba1fb71e29b51ec4bcdb3128c789a96bf49ddba36dbfc,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20822732,wave_02,wave_02:06356625c252c4f5131e537b0e23cc844e298166ca0e8529e784a131470e29e1,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:20826636,wave_01,wave_01:32dd6cb587a227bb191c3b152be83fdd6ee28144b9241b6e25e5d1f9a9ea59f0,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20830194,wave_01,wave_01:92a7e0cec4b5cc87dbaec24ead6b4d4ac92a568328bcbb72cb64332df85dd6a0,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:20832367,wave_02,wave_02:5a658cae4546469c146e3c88af65e1f11ce49bd390c12b52f29149904a012608,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20838224,wave_01,wave_01:45f84ed139e1018ae1e6a49ec4562a885c19ccf2c478cca021b1bd08143d47a1,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20841421,wave_01,wave_01:df9d2b6e96e25d38e856011dcbcb06f37593b34cf9d1f6daca75af5af82acd99,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:20842676,wave_02,wave_02:a9b2774fd8a9383266a2f4ed8fd67557aac5bfe1655bc1028965f0a6957ee853,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:20843470,wave_01,wave_01:b8acee861c5cfb99b8404395ecad9f017aea7afa632859dcaa71f815f8abbde5,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:20846246,wave_02,wave_02:d9a41655a7ce7d7d2d3f7848dcd3d311a265d7b6a4c482498823ad9d6d759a2f,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20847367,wave_01,wave_01:d10debaa75f68218cd85e8b3348c90c1cc0946d8bc920e4c13c9f6c3566045d5,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:20849632,wave_02,wave_02:8b1fc741e76dbd82ccb3bd1504b4e02b0cd3974be8d658e8340e6eb43b4efd2e,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:20858076,wave_01,wave_01:319da320e0b7e6d32b96ca654679bc9226fc5804d93ce0c18da1aa38340a8654,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:20858771,wave_01,wave_01:1da3ed88061f5625d6271cbd670f5f63deee350df90669201779f47c651a3df6,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:20865074,wave_02,wave_02:f18bcb4e39b3424b1cddb954e98a28c5e318116860dce5c6b82e29c03e8e0b55,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20875154,wave_01,wave_01:79b232eeb38a7e9468ec4ed803aac662e6f9fd9925b7312d8860a6007231fc13,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:20881141,wave_01,wave_01:6bfe8878a54236038c7a0290eb4c31963e5a74f0c2ae945a05fa5b81d35490ef,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:20885357,wave_02,wave_02:bc57b77d4101f68413db61521a6e54a29ed1b582eecbc32a3acffee16d816c92,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:20920112,wave_01,wave_01:8bddbdcab092496cad6e23581fb0b1f16221ae34535fd49aa9d85696823e7809,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_COMMENTARY_ONLY,
PMID:20929394,wave_02,wave_02:73b6b83f97a3cff18c03bdaa6e4808304b330eff5b68db5d2ee0f550690122ef,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20940155,wave_01,wave_01:c3a09553f3e6db4840e1c9f1152f975ba34800dbfb60f504857379ee93579bf4,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:20946694,wave_01,wave_01:e8c128f8f6afda740a4c3cb88605209c9b1679e6ba8ab4535b5ab291a0d61dec,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:20946757,wave_01,wave_01:86fad6287552996dcbd1c0ec766b5c9d68245c384faf797bdb7545497512dccb,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20959296,wave_02,wave_02:f48258bf8304456cd33622b2bc42e4632e78c958dbb22ea6cdcfc4abdd3515a4,wave_02_synonym_expansion/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:20960045,wave_02,wave_02:5a1a0dbbd90cdd7c2d441fc705e59b5c15222149a839a228a5fe23857e6199c6,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:20962151,wave_01,wave_01:1b476fa15815b82305424b98211fa05d8e02b4ab465e75ec8b5216d5d0cef667,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:20973962,wave_02,wave_02:32c7dccf80ef52fe44a02141a1fe6fad4f28394f98e6f15aff6207ea8f8d7180,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:20976213,wave_02,wave_02:8d5a04e75bd961adf223c2c2736812c909bdab1f709c88806b78116e98fce3f7,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:20976529,wave_01,wave_01:13337ed8940514f31ebc4f67400e65246cfa61c5af47b6ade245524a8e2a4c6a,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21029809,wave_02,wave_02:5ff3752d286b74a8faa0a84ea8399f856e3f855bfe19c5667cff2d0c9e644c74,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:21041629,wave_01,wave_01:44ea4f17bcf519186a9e6074d292a73eebd7ee7c55d1bbfa35b25e392cdba4c8,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:21044403,wave_01,wave_01:9d9efd5ddfd63ac2447fb6c3c7420fab705f9ecd8f4b605aa5adfc4baf12c40f,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:21060816,wave_02,wave_02:85322372244219785f51d97bc870a5329b1a6522d4602895d125afd8b2eeadd8,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:21062582,wave_01,wave_01:54fe997c42aea27ce2249ac40f3bdabb08c432d79ca1d0f81f34defd1e67d707,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21062590,wave_01,wave_01:0f4979917988aa8691356345497d675481dde88fc55a66600ddba030e27088ac,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21064102,wave_01,wave_01:4ebf27bf731be67bda18c4a7ab1ee962d9512df6c68b661ab6de8d17054f12f8,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:21067976,wave_01,wave_01:05015e607c6adb98515d8a77a650f72488e980bf2417022d8554f7082d4f3c7e,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21068250,wave_01,wave_01:17721850cc63027a2b8b42c9d8c331e5a880e08a8553baad446e9b5abe8527a4,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21072230,wave_02,wave_02:4b6532fbe8e5b1165633f3de8374464320bd8cd8cb7821f2b15bcde12d879579,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21078986,wave_01,wave_01:e6f15aa4b8e616f5156477f9dcdc6b3f89158cd84dc10307a9cc400bf92b321f,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:21090187,wave_01,wave_01:ffed512c704e4c461be3e81d7aeb6a4c2a6eb8828b126cd47966719c5e251314,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21093614,wave_01,wave_01:b53a0a34581d340c4b644d070069c3fc947bc5ee6ec59d40a1b81869fd3d7736,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21093699,wave_02,wave_02:89103fc33822f9a40a3cd7279fa4059c55ad67ccf73e8f34c5df1cb5346121e2,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:21098058,wave_01,wave_01:568d33fffe5176ef82c51d5e4529e28701bfecfb76e6cc7c7532978e7867e9f0,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DUPLICATE,
PMID:21106104,wave_01,wave_01:2423ea1a960369f5cd2bb375cceea4655a6d1d8a0e7ed991b00486b2106fe977,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:21106514,wave_02,wave_02:a09afd351a9ea7636c663f567bb222c45d52129af5146b4e6793371e964b84ed,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21108874,wave_02,wave_02:a033997d088ba94207b49cf0ff799a2c2a1841d207b0ca09a13503b5006a63e3,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:21109475,wave_02,wave_02:a7143f312074c529518c7617ad8181e1c582d7c7e1b5ebfb138aa87ec06918fc,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21111391,wave_02,wave_02:b34abf1380dd0247f80f707521cceefa905fc31a07e686781f6b564e301db443,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21111552,wave_01,wave_01:51678852c6a14358b62c491bca5d69b2bd5efb41fd86e2436af7b3d30959ad09,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,guidance,I_DIAGNOSTIC_CORRECTION,
PMID:21115835,wave_01,wave_01:4397745caf5186d8e088d2405f4eff726a789e8e0e27bffa4a3a6535e9fd5965,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21120484,wave_01,wave_01:eb26660ef3f609c5f4da6fa39af8df9381df9d56cb4526fe76d75690602a7776,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:21127356,wave_01,wave_01:cc7c77e77fc3ccc98254cbe68a29a2588fc4e0b5ac54d908869eb76c3a9d349d,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:21128314,wave_02,wave_02:940dfc95aa1d47422560582d2f22600702740111b629ce57d3a55d26a8d8c200,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:21129820,wave_01,wave_01:b3e724a24de337b4fdcb4beb2745f77dabdce6694a1b846554b0ad73a949862d,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:21133661,wave_02,wave_02:94ff53d6761da7a4046ff4ba43759889545225464ac1a3c287bf9ffa10ebfe6f,wave_02_synonym_expansion/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:21151699,wave_02,wave_02:e00f86b25182d742fb8d08c4058eb5171247e6c61e432bbf20bda710cca67c54,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:21152004,wave_01,wave_01:dfd149cc2bced0f9eb603905f1e18bfe30b558502bf6f9a89ee5d8760d5f29df,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:21152707,wave_02,wave_02:7f0c1412390c0ddaea4e7e11e55f0745f2ea385fee8b642edffa8c3d7abd1e73,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:21155173,wave_01,wave_01:d7669a1123a819a6d57c617ad3c8dd5442f3360e3e809eedffeca44096e49f0d,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21159675,wave_01,wave_01:4f230b030369fe1efe62c53f4dda4d6d5709a5a189e140892ed2981b57652350,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:21159871,wave_01,wave_01:4cc6450b992df1b468939be76a147b16953c59c60249de1179159e3c29f7ff4c,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21163182,wave_01,wave_01:2af3b40799bffbcdfc5363ac911925962341e44e70b3dedc0e12e9a289ade085,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21166729,wave_01,wave_01:aee843e16829e617a545e866c96b653d7f1addf82ba9671cda52f8e45b0e179f,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,
PMID:21172174,wave_02,wave_02:4501a8d578c8b2cf8c43c55ad5a206ca2e2e02343a995aa4f829565e0191239e,wave_02_synonym_expansion/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:21176699,wave_01,wave_01:e1e08b403a205ff728cf2b4b4f831a02daad1255ffe3a704fbb8302185b7bdcc,wave_01_frozen_queries/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:21187435,wave_01,wave_01:2d00c617ca3cdaddd63569771178c9085a7ae3ca16cad0e660c376e933144fb4,wave_01_frozen_queries/screened_candidates.csv,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,
PMID:21191643,wave_01,wave_01:067a186ae7244f57cf4243f3810c9a282b3f54d2ee584d3cf19bf58217003d03,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21192852,wave_01,wave_01:bfad53f7287e802022de1a9bead5bd9946427bf836d13bf6acf05aa73c05132e,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21192981,wave_01,wave_01:3f690cdadf6b9df3055ce320199d10bd975152aa8b84bdb57333b58b2383279a,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:21194309,wave_02,wave_02:a911a3792f3c3923cbe2d60c1febeca9cc59c648b4a354dcea27914c4583c510,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:21210241,wave_01,wave_01:50ac435ce5efbd46d0c24a13bc19d4771102e6839a5b98f2a0c5ca8f0eba560c,wave_01_frozen_queries/screened_candidates.csv,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,
PMID:21217180,wave_01,wave_01:fef72614b22a674b1af6d72fb795bf228e85a6ea68ce33371375dfed979e2d74,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21218276,wave_02,wave_02:7a2967b060db11554d8724bbce825727bd2b0ed6f186dc8faf6dfdb739a0b6f2,wave_02_synonym_expansion/screened_candidates.csv,include_method_source_lead,method_source,I_METHOD_SOURCE,
PMID:21239121,wave_02,wave_02:b7d5ed366ae8df358896c2e2effa0ce867294533d01af2ee2e12b2f816ce9e66,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21247471,wave_01,wave_01:373884f1262c279ed56291f5080b3ce5130c555816c4a7d0aa7cf8f92e180b9d,wave_01_frozen_queries/screened_candidates.csv,exclude,,X_DESCRIPTIVE_ONLY,
PMID:21251327,wave_02,wave_02:33572161563983cc0cf840aed5349ba7132127c065e42bcf4f0aea3d7e4eeb28,wave_02_synonym_expansion/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:21251997,wave_02,wave_02:f5c521cfd1b3c8491ba70f15a717a505f037a47a4c37c999ea21dea838cee352,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21252406,wave_02,wave_02:e054e1ebba0d6b13f0c5a02b2926aecf39829173613bff8b1694ddc1bc2924e6,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21258128,wave_02,wave_02:8fc6b8681366b48be12cf1cafd20f720556c0a162c4ea548ff6c597cb274451c,wave_02_synonym_expansion/screened_candidates.csv,include_simulation_or_mechanistic_lead,applied_seed,I_SIMULATION_MECHANISTIC,
PMID:21270195,wave_02,wave_02:a5276f7707bd8c57630acbd2f5cbad93426092d0fa5257661f7c61770db21b47,wave_02_synonym_expansion/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21280427,wave_01,wave_01:d02f240124ccc79de76730940a33a34053fc04deedd3e6c288e028667b82b96e,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
PMID:21281883,wave_01,wave_01:cd467a6ba6878668c76564605492ad2234ce5462f5baa48821a1f5f91e687ed1,wave_01_frozen_queries/screened_candidates.csv,include_diagnostic_or_correction_lead,diagnostic,I_DIAGNOSTIC_CORRECTION,
PMID:21282185,wave_01,wave_01:e61f65fa0b67baa44d0bb4b7d15179f6afaddb354c215cd4d69236e0f968a589,wave_01_frozen_queries/screened_candidates.csv,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,
