decision_id,labels_compared,retained_canonical_name,family,decision,evidence_inspected,reviewer,decision_rationale
CMS-085,evidence_robustness_methods -> geostatistical_multisource_risk_mapping,Geostatistical multi-source risk mapping,spatial_transmission,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label evidence_robustness_methods resolve to final design concept geostatistical_multisource_risk_mapping; decision is discovery-stage and preserves failed/null designs.
CMS-086,evidence_robustness_methods -> integrated_public_health_intelligence_synthesis,Integrated public-health-intelligence synthesis,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label evidence_robustness_methods resolve to final design concept integrated_public_health_intelligence_synthesis; decision is discovery-stage and preserves failed/null designs.
CMS-087,evidence_robustness_methods -> jurisdictional_scan_thematic_synthesis,Jurisdictional scan and thematic synthesis,evidence_synthesis,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label evidence_robustness_methods resolve to final design concept jurisdictional_scan_thematic_synthesis; decision is discovery-stage and preserves failed/null designs.
CMS-088,evidence_robustness_methods -> machine_learning_forecasting,Machine-learning forecasting,forecasting_dynamics,split_branch,4 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,4 records from provisional label evidence_robustness_methods resolve to final design concept machine_learning_forecasting; decision is discovery-stage and preserves failed/null designs.
CMS-089,evidence_robustness_methods -> machine_learning_literature_synthesis,Machine-learning literature synthesis,evidence_synthesis,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label evidence_robustness_methods resolve to final design concept machine_learning_literature_synthesis; decision is discovery-stage and preserves failed/null designs.
CMS-090,evidence_robustness_methods -> mobility_data_fusion_modeling,Mobility data-fusion modeling,spatial_transmission,split_branch,2 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,2 records from provisional label evidence_robustness_methods resolve to final design concept mobility_data_fusion_modeling; decision is discovery-stage and preserves failed/null designs.
CMS-091,evidence_robustness_methods -> multimodal_ml_disease_diagnosis,Multimodal machine-learning disease diagnosis,causal_policy,split_branch,6 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,6 records from provisional label evidence_robustness_methods resolve to final design concept multimodal_ml_disease_diagnosis; decision is discovery-stage and preserves failed/null designs.
CMS-092,evidence_robustness_methods -> multisource_epidemic_risk_framework,Multi-source epidemic-risk assessment framework,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label evidence_robustness_methods resolve to final design concept multisource_epidemic_risk_framework; decision is discovery-stage and preserves failed/null designs.
CMS-093,evidence_robustness_methods -> multisource_ml_hotspot_prediction,Multi-source machine-learning hotspot prediction,forecasting_dynamics,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label evidence_robustness_methods resolve to final design concept multisource_ml_hotspot_prediction; decision is discovery-stage and preserves failed/null designs.
CMS-094,evidence_robustness_methods -> multisource_ml_risk_assessment,Multi-source machine-learning risk assessment,causal_policy,split_branch,1 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,1 records from provisional label evidence_robustness_methods resolve to final design concept multisource_ml_risk_assessment; decision is discovery-stage and preserves failed/null designs.
CMS-095,evidence_robustness_methods -> narrative_review_ai_ml_infectious_disease_methods,Narrative review of AI/ML infectious-disease methods,evidence_synthesis,split_branch,3 assigned records; dual-reader outputs and blind conflict adjudication manifests for source batch,task6-canonical-integrator,3 records from provisional label evidence_robustness_methods resolve to final design concept narrative_review_ai_ml_infectious_disease_methods; decision is discovery-stage and preserves failed/null designs.
