identity_decision_id,named_source_id,supporting_query_ids,candidate_keys_considered,primary_selected_candidate_key,primary_decision,primary_reason,primary_reviewer,audit_selected_candidate_key,audit_decision,audit_reason,audit_reviewer,conflict_status,adjudicator,final_selected_candidate_key,final_decision,final_reason,inspected_primary_url
LID-20260722-0035,NS-CAUSAL-035,SEARCH-20260718-LINEAGE-CAUSAL-35|SEARCH-20260719-LINEAGE-CAUSAL-35,PMID:23892483,PMID:23892483,resolved,"Across two supporting variants, the sole manifested candidate exactly matches the target title, first author Silvie Colman, and year 2013; its identifiers are PMID 23892483 and DOI 10.1016/j.jhealeco.2013.06.003, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:23892483,resolved,"Exact target-title, first-author Silvie Colman, and 2013 year match; no non-context target identifier conflicts with candidate PMID 23892483 and DOI 10.1016/j.jhealeco.2013.06.003.",task6-audit-codex-batch-01,none,,PMID:23892483,resolved,"Exact target-title, first-author Silvie Colman, and 2013 year match; no non-context target identifier conflicts with candidate PMID 23892483 and DOI 10.1016/j.jhealeco.2013.06.003.",https://pubmed.ncbi.nlm.nih.gov/23892483/
LID-20260722-0036,NS-CAUSAL-036,SEARCH-20260719-LINEAGE-CAUSAL-36,PMID:19934191,PMID:19934191,resolved,"The sole manifested candidate exactly matches the target title, first author Stephen R Cole, and year 2010; its identifiers are PMID 19934191 and DOI 10.1093/aje/kwp329, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:19934191,resolved,"Exact target-title, first-author Stephen R Cole, and 2010 year match; no non-context target identifier conflicts with candidate PMID 19934191 and DOI 10.1093/aje/kwp329.",task6-audit-codex-batch-01,none,,PMID:19934191,resolved,"Exact target-title, first-author Stephen R Cole, and 2010 year match; no non-context target identifier conflicts with candidate PMID 19934191 and DOI 10.1093/aje/kwp329.",https://pubmed.ncbi.nlm.nih.gov/19934191/
LID-20260722-0037,NS-CAUSAL-037,SEARCH-20260719-LINEAGE-CAUSAL-37,PMID:22972662|PMID:23943549,PMID:22972662,resolved,"PMID 22972662 exactly matches the target title, first author Robert W Platt, and year 2013, with DOI 10.1002/sim.5599. PMID 23943549 is a separate comment on that article, has first author Masataka Taguri and DOI 10.1002/sim.5810, and therefore mismatches the target title, author, PMID, DOI, and URL.",task6-primary-codex-batch-01,PMID:22972662,resolved,"PMID 22972662 exactly matches the target title, first author Robert W Platt, and year 2013. PMID 23943549 is a comment by Masataka Taguri rather than the target article. No non-context target identifier conflicts with selected DOI 10.1002/sim.5599.",task6-audit-codex-batch-01,none,,PMID:22972662,resolved,"PMID 22972662 exactly matches the target title, first author Robert W Platt, and year 2013. PMID 23943549 is a comment by Masataka Taguri rather than the target article. No non-context target identifier conflicts with selected DOI 10.1002/sim.5599.",https://pubmed.ncbi.nlm.nih.gov/22972662/
LID-20260722-0038,NS-CAUSAL-038,SEARCH-20260719-LINEAGE-CAUSAL-38,PMID:39224172,PMID:39224172,resolved,"The sole manifested candidate exactly matches the target title, first author Junhua Zhu, and year 2024; its identifiers are PMID 39224172 and DOI 10.2147/rmhp.s476794, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:39224172,resolved,"Exact target-title, first-author Junhua Zhu, and 2024 year match; no non-context target identifier conflicts with candidate PMID 39224172 and DOI 10.2147/rmhp.s476794.",task6-audit-codex-batch-01,none,,PMID:39224172,resolved,"Exact target-title, first-author Junhua Zhu, and 2024 year match; no non-context target identifier conflicts with candidate PMID 39224172 and DOI 10.2147/rmhp.s476794.",https://pubmed.ncbi.nlm.nih.gov/39224172/
LID-20260722-0039,NS-CAUSAL-039,SEARCH-20260719-LINEAGE-CAUSAL-39,PMID:42092440,PMID:42092440,resolved,"The sole manifested candidate exactly matches the target title, first author Liying Wu, and year 2026; its identifiers are PMID 42092440 and DOI 10.1016/j.jfp.2026.100802, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:42092440,resolved,"Exact target-title, first-author Liying Wu, and 2026 year match; no non-context target identifier conflicts with candidate PMID 42092440 and DOI 10.1016/j.jfp.2026.100802.",task6-audit-codex-batch-01,none,,PMID:42092440,resolved,"Exact target-title, first-author Liying Wu, and 2026 year match; no non-context target identifier conflicts with candidate PMID 42092440 and DOI 10.1016/j.jfp.2026.100802.",https://pubmed.ncbi.nlm.nih.gov/42092440/
LID-20260722-0040,NS-CAUSAL-040,SEARCH-20260719-LINEAGE-CAUSAL-40,PMID:38620813,PMID:38620813,resolved,"The sole manifested candidate exactly matches the target title, first author Mainak Adhikari, and year 2021; its identifiers are PMID 38620813 and DOI 10.1016/j.iot.2021.100385, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:38620813,resolved,"Exact target-title, first-author Mainak Adhikari, and 2021 year match; no non-context target identifier conflicts with candidate PMID 38620813 and DOI 10.1016/j.iot.2021.100385.",task6-audit-codex-batch-01,none,,PMID:38620813,resolved,"Exact target-title, first-author Mainak Adhikari, and 2021 year match; no non-context target identifier conflicts with candidate PMID 38620813 and DOI 10.1016/j.iot.2021.100385.",https://pubmed.ncbi.nlm.nih.gov/38620813/
LID-20260722-0041,NS-CAUSAL-041,SEARCH-20260719-LINEAGE-CAUSAL-41,PMID:41272576,PMID:41272576,resolved,"The sole manifested candidate exactly matches the target title, first author Peiliang Zhang, and year 2025; its identifiers are PMID 41272576 and DOI 10.1186/s12883-025-04502-z, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:41272576,resolved,"Exact target-title, first-author Peiliang Zhang, and 2025 year match; no non-context target identifier conflicts with candidate PMID 41272576 and DOI 10.1186/s12883-025-04502-z.",task6-audit-codex-batch-01,none,,PMID:41272576,resolved,"Exact target-title, first-author Peiliang Zhang, and 2025 year match; no non-context target identifier conflicts with candidate PMID 41272576 and DOI 10.1186/s12883-025-04502-z.",https://pubmed.ncbi.nlm.nih.gov/41272576/
LID-20260722-0042,NS-CAUSAL-042,SEARCH-20260719-LINEAGE-CAUSAL-42,PMID:23100246,PMID:23100246,resolved,"The sole manifested candidate exactly matches the target title, first author M Alan Brookhart, and year 2012; its identifiers are PMID 23100246 and DOI 10.1093/aje/kws158, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:23100246,resolved,"Exact target-title, first-author M Alan Brookhart, and 2012 year match; no non-context target identifier conflicts with candidate PMID 23100246 and DOI 10.1093/aje/kws158.",task6-audit-codex-batch-01,none,,PMID:23100246,resolved,"Exact target-title, first-author M Alan Brookhart, and 2012 year match; no non-context target identifier conflicts with candidate PMID 23100246 and DOI 10.1093/aje/kws158.",https://pubmed.ncbi.nlm.nih.gov/23100246/
LID-20260722-0043,NS-CAUSAL-043,SEARCH-20260719-LINEAGE-CAUSAL-43,PMID:26505897,PMID:26505897,resolved,"The sole manifested candidate exactly matches the target title, first author Ayse Ercumen, and year 2015; its identifiers are PMID 26505897 and DOI 10.1371/journal.pmed.1001892, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:26505897,resolved,"Exact target-title, first-author Ayse Ercumen, and 2015 year match; no non-context target identifier conflicts with candidate PMID 26505897 and DOI 10.1371/journal.pmed.1001892.",task6-audit-codex-batch-01,none,,PMID:26505897,resolved,"Exact target-title, first-author Ayse Ercumen, and 2015 year match; no non-context target identifier conflicts with candidate PMID 26505897 and DOI 10.1371/journal.pmed.1001892.",https://pubmed.ncbi.nlm.nih.gov/26505897/
LID-20260722-0044,NS-CAUSAL-044,SEARCH-20260718-LINEAGE-CAUSAL-44|SEARCH-20260719-LINEAGE-CAUSAL-44,PMID:40681821,PMID:40681821,resolved,"Across two supporting variants, the sole manifested candidate exactly matches the target title, first author Cai Chen, and year 2025; its identifiers are PMID 40681821 and DOI 10.1007/s11427-025-2955-6, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:40681821,resolved,"Exact target-title, first-author Cai Chen, and 2025 year match; no non-context target identifier conflicts with candidate PMID 40681821 and DOI 10.1007/s11427-025-2955-6.",task6-audit-codex-batch-01,none,,PMID:40681821,resolved,"Exact target-title, first-author Cai Chen, and 2025 year match; no non-context target identifier conflicts with candidate PMID 40681821 and DOI 10.1007/s11427-025-2955-6.",https://pubmed.ncbi.nlm.nih.gov/40681821/
LID-20260722-0045,NS-CAUSAL-045,SEARCH-20260719-LINEAGE-CAUSAL-45,PMID:34183531,PMID:34183531,resolved,"The sole manifested candidate exactly matches the target title, first author Mireille E Schnitzer, and year 2021; its identifiers are PMID 34183531 and DOI 10.1097/ede.0000000000001385, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:34183531,resolved,"Exact target-title, first-author Mireille E Schnitzer, and 2021 year match; no non-context target identifier conflicts with candidate PMID 34183531 and DOI 10.1097/ede.0000000000001385.",task6-audit-codex-batch-01,none,,PMID:34183531,resolved,"Exact target-title, first-author Mireille E Schnitzer, and 2021 year match; no non-context target identifier conflicts with candidate PMID 34183531 and DOI 10.1097/ede.0000000000001385.",https://pubmed.ncbi.nlm.nih.gov/34183531/
LID-20260722-0046,NS-CAUSAL-046,SEARCH-20260717-LINEAGE-CAUSAL-01|SEARCH-20260718-LINEAGE-CAUSAL-46|SEARCH-20260719-LINEAGE-CAUSAL-46,PMID:28692690,PMID:28692690,resolved,"Across three supporting variants, the sole manifested candidate exactly matches the target title, compound-surname first author Westyn Branch-Elliman, and year 2017; its identifiers are PMID 28692690 and DOI 10.1371/journal.pmed.1002340, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:28692690,resolved,"Across all three supporting variants, the manifested candidate exactly matches the target title, first author Westyn Branch-Elliman including the compound surname, and 2017 year; no non-context target identifier conflicts with PMID 28692690 and DOI 10.1371/journal.pmed.1002340.",task6-audit-codex-batch-01,none,,PMID:28692690,resolved,"Across all three supporting variants, the manifested candidate exactly matches the target title, first author Westyn Branch-Elliman including the compound surname, and 2017 year; no non-context target identifier conflicts with PMID 28692690 and DOI 10.1371/journal.pmed.1002340.",https://pubmed.ncbi.nlm.nih.gov/28692690/
LID-20260722-0047,NS-CAUSAL-047,SEARCH-20260719-LINEAGE-CAUSAL-47,PMID:38076979,PMID:38076979,resolved,"The sole manifested candidate exactly matches the target title, first author Murilo Dorión, and year 2023; its identifiers are PMID 38076979 and DOI 10.1101/2023.11.28.23298927, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:38076979,resolved,"Exact target-title, first-author Murilo Dorión, and 2023 year match; no non-context target identifier conflicts with candidate PMID 38076979 and DOI 10.1101/2023.11.28.23298927.",task6-audit-codex-batch-01,none,,PMID:38076979,resolved,"Exact target-title, first-author Murilo Dorión, and 2023 year match; no non-context target identifier conflicts with candidate PMID 38076979 and DOI 10.1101/2023.11.28.23298927.",https://pubmed.ncbi.nlm.nih.gov/38076979/
LID-20260722-0048,NS-CAUSAL-048,SEARCH-20260719-LINEAGE-CAUSAL-48,PMID:37746872,PMID:37746872,resolved,"The sole manifested candidate exactly matches the target title, first author Jue Tao Lim, and year 2024; its identifiers are PMID 37746872 and DOI 10.1093/cid/ciad469, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:37746872,resolved,"Exact target-title, first-author Jue Tao Lim, and 2024 year match; no non-context target identifier conflicts with candidate PMID 37746872 and DOI 10.1093/cid/ciad469.",task6-audit-codex-batch-01,none,,PMID:37746872,resolved,"Exact target-title, first-author Jue Tao Lim, and 2024 year match; no non-context target identifier conflicts with candidate PMID 37746872 and DOI 10.1093/cid/ciad469.",https://pubmed.ncbi.nlm.nih.gov/37746872/
LID-20260722-0049,NS-CAUSAL-049,SEARCH-20260719-LINEAGE-CAUSAL-49,PMID:28760790,PMID:28760790,resolved,"The sole manifested candidate exactly matches the target title, first author Shinzo Hiroi, and year 2017; its identifiers are PMID 28760790 and DOI 10.1136/bmjopen-2017-015855, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:28760790,resolved,"Exact target-title, first-author Shinzo Hiroi, and 2017 year match; no non-context target identifier conflicts with candidate PMID 28760790 and DOI 10.1136/bmjopen-2017-015855.",task6-audit-codex-batch-01,none,,PMID:28760790,resolved,"Exact target-title, first-author Shinzo Hiroi, and 2017 year match; no non-context target identifier conflicts with candidate PMID 28760790 and DOI 10.1136/bmjopen-2017-015855.",https://pubmed.ncbi.nlm.nih.gov/28760790/
LID-20260722-0050,NS-CAUSAL-050,SEARCH-20260719-LINEAGE-CAUSAL-50,PMID:31869328,PMID:31869328,resolved,"The sole manifested candidate exactly matches the target title, first author Sindiso Nyathi, and year 2019; its identifiers are PMID 31869328 and DOI 10.1371/journal.pmed.1002994, and its URL is the corresponding PubMed record.",task6-primary-codex-batch-01,PMID:31869328,resolved,"Exact target-title, first-author Sindiso Nyathi, and 2019 year match; no non-context target identifier conflicts with candidate PMID 31869328 and DOI 10.1371/journal.pmed.1002994.",task6-audit-codex-batch-01,none,,PMID:31869328,resolved,"Exact target-title, first-author Sindiso Nyathi, and 2019 year match; no non-context target identifier conflicts with candidate PMID 31869328 and DOI 10.1371/journal.pmed.1002994.",https://pubmed.ncbi.nlm.nih.gov/31869328/
LID-20260722-0051,NS-CAUSAL-051,SEARCH-20260719-LINEAGE-CAUSAL-51,PMID:22495733,PMID:22495733,resolved,"The sole manifested candidate exactly matches the target title, first author Daniel Westreich, and year 2012; it records PMID 22495733 and DOI 10.1002/sim.5316.",task6-primary-codex-batch-02,PMID:22495733,resolved,"Exact title, first author Daniel Westreich, and year 2012 match the sole candidate; its identifiers are PMID 22495733 and DOI 10.1002/sim.5316, and its primary URL identifies that record.",task6-audit-codex-batch-02,none,,PMID:22495733,resolved,"Exact title, first author Daniel Westreich, and year 2012 match the sole candidate; its identifiers are PMID 22495733 and DOI 10.1002/sim.5316, and its primary URL identifies that record.",https://pubmed.ncbi.nlm.nih.gov/22495733/
LID-20260722-0052,NS-CAUSAL-052,SEARCH-20260718-LINEAGE-CAUSAL-52|SEARCH-20260719-LINEAGE-CAUSAL-52,PMID:24260029,PMID:24260029,resolved,"Across both supporting variants, the only manifested candidate exactly matches the target title, first author Michael Schomaker, and year 2013; it records PMID 24260029 and DOI 10.1371/journal.pmed.1001555.",task6-primary-codex-batch-02,PMID:24260029,resolved,"Exact title, first author Michael Schomaker, and year 2013 match the sole candidate; its identifiers are PMID 24260029 and DOI 10.1371/journal.pmed.1001555, and its primary URL identifies that record.",task6-audit-codex-batch-02,none,,PMID:24260029,resolved,"Exact title, first author Michael Schomaker, and year 2013 match the sole candidate; its identifiers are PMID 24260029 and DOI 10.1371/journal.pmed.1001555, and its primary URL identifies that record.",https://pubmed.ncbi.nlm.nih.gov/24260029/
